,id,rec,loc,gen,sp,lat,lng,alt,type,q,length,bird-seen,file,en
0,124237,Patrik Åberg,"Tmat Boey, Preah Vihear Province",Francolinus,pintadeanus,13.9667,104.8833,70,song,A,1:32,no,https://xeno-canto.org/124237/download,Chinese Francolin
1,124231,Patrik Åberg,"Tmat Boey, Preah Vihear Province",Francolinus,pintadeanus,13.9667,104.8833,70,song,A,1:11,no,https://xeno-canto.org/124231/download,Chinese Francolin
2,88022,Frank Lambert,"Andong Bor Community Forest, Oddar Meanchey Province",Francolinus,pintadeanus,14.0188227193007,103.213256844319,65,song,A,0:39,unknown,https://xeno-canto.org/88022/download,Chinese Francolin
3,88020,Frank Lambert,"Andong Bor Community Forest, Oddar Meanchey Province",Francolinus,pintadeanus,14.0188227193007,103.213256844319,65,"song, song phrase",A,0:05,unknown,https://xeno-canto.org/88020/download,Chinese Francolin
4,87808,Frank Lambert,Sangkrous Preychheu Community Forest,Francolinus,pintadeanus,13.9759,104.0698,60,song,A,1:10,unknown,https://xeno-canto.org/87808/download,Chinese Francolin
5,87807,Frank Lambert,Sangkrous Preychheu Community Forest,Francolinus,pintadeanus,13.9759,104.0698,60,song,A,1:11,unknown,https://xeno-canto.org/87807/download,Chinese Francolin
6,420901,Erik Sandvig,"Prek Prasab, Kratié Province",Francolinus,pintadeanus,12.6091,105.9448,40,call,B,0:42,yes,https://xeno-canto.org/420901/download,Chinese Francolin
7,295726,Ross Gallardy,"Tmat Boey, Preah Vihear Province",Francolinus,pintadeanus,13.9667,104.8833,70,song,B,0:21,yes,https://xeno-canto.org/295726/download,Chinese Francolin
8,240312,Mike Nelson,"Tmat Boey, Preah Vihear Province",Francolinus,pintadeanus,13.9667,104.8833,70,call,B,1:12,yes,https://xeno-canto.org/240312/download,Chinese Francolin
9,124240,Patrik Åberg,"Tmat Boey, Preah Vihear Province",Francolinus,pintadeanus,13.9667,104.8833,70,song,B,1:57,no,https://xeno-canto.org/124240/download,Chinese Francolin
10,88502,Frank Lambert,"Sorng Rokavorn Community Forest, Oddar Meanchey Province",Francolinus,pintadeanus,14.1528,103.8109,50,song,B,0:53,unknown,https://xeno-canto.org/88502/download,Chinese Francolin
11,88021,Frank Lambert,"Andong Bor Community Forest, Oddar Meanchey Province",Francolinus,pintadeanus,14.0188227193007,103.213256844319,65,song,B,0:35,unknown,https://xeno-canto.org/88021/download,Chinese Francolin
12,87806,Frank Lambert,Sangkrous Preychheu Community Forest,Francolinus,pintadeanus,13.9759,104.0698,60,song,B,0:32,unknown,https://xeno-canto.org/87806/download,Chinese Francolin
13,49764,D.Farrow,Chhep,Francolinus,pintadeanus,,,?,song,B,0:52,unknown,https://xeno-canto.org/49764/download,Chinese Francolin
14,24555,David Edwards,"Tmat Boey, Preah Vihear Province",Francolinus,pintadeanus,13.96667,104.88333,100,song,B,0:14,unknown,https://xeno-canto.org/24555/download,Chinese Francolin
15,19634,David Farrow,"Tmat Boey, Preah Vihear Province",Francolinus,pintadeanus,13.96667,104.88333,?,call,B,0:20,unknown,https://xeno-canto.org/19634/download,Chinese Francolin
16,519892,Oscar Campbell,"Tmat Boey, Preah Vihear Province",Francolinus,pintadeanus,13.9667,104.8833,70,call,C,0:38,no,https://xeno-canto.org/519892/download,Chinese Francolin
17,240314,Mike Nelson,"Tmat Boey, Preah Vihear Province",Francolinus,pintadeanus,13.9667,104.8833,70,call,C,2:38,yes,https://xeno-canto.org/240314/download,Chinese Francolin
18,240311,Mike Nelson,"Tmat Boey, Preah Vihear Province",Francolinus,pintadeanus,13.9667,104.8833,70,call,C,2:01,yes,https://xeno-canto.org/240311/download,Chinese Francolin
19,88501,Frank Lambert,"Sorng Rokavorn Community Forest, Oddar Meanchey Province",Francolinus,pintadeanus,14.1528,103.8109,50,"call, song",C,0:45,unknown,https://xeno-canto.org/88501/download,Chinese Francolin
20,753094,Ding Li Yong,"Sambuor Meas (near  Phnom Penh), Moukh Kampoul, Phnom Penh",Coturnix,coromandelica,11.6938,104.8835,10,song,B,0:51,yes,https://xeno-canto.org/753094/download,Rain Quail
21,97848,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Arborophila,davidi,12.146,106.916,160,song,B,1:47,unknown,https://xeno-canto.org/97848/download,Orange-necked Partridge
22,97846,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Arborophila,davidi,12.146,106.916,160,song,B,0:51,unknown,https://xeno-canto.org/97846/download,Orange-necked Partridge
23,97845,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Arborophila,davidi,12.146,106.916,160,"call, song",B,1:47,unknown,https://xeno-canto.org/97845/download,Orange-necked Partridge
24,97844,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Arborophila,davidi,12.146,106.916,160,"call, song",B,0:20,unknown,https://xeno-canto.org/97844/download,Orange-necked Partridge
25,97843,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Arborophila,davidi,12.146,106.916,160,"call, song",B,1:33,unknown,https://xeno-canto.org/97843/download,Orange-necked Partridge
26,97849,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Arborophila,davidi,12.146,106.916,160,"song, song (2 types)",C,2:28,unknown,https://xeno-canto.org/97849/download,Orange-necked Partridge
27,97847,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Arborophila,davidi,12.146,106.916,160,song,C,2:26,unknown,https://xeno-canto.org/97847/download,Orange-necked Partridge
28,97842,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Arborophila,davidi,12.146,106.916,160,song?,C,0:35,unknown,https://xeno-canto.org/97842/download,Orange-necked Partridge
29,97840,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Arborophila,davidi,12.146,106.916,160,song,C,0:18,unknown,https://xeno-canto.org/97840/download,Orange-necked Partridge
30,753105,Ding Li Yong,"Bokor National Park, road up to top, Kampot Province",Arborophila,cambodiana,10.634,104.0885,750,song,A,0:22,no,https://xeno-canto.org/753105/download,Chestnut-headed Partridge
31,753012,Ding Li Yong,"Bokor National Park, road up to top, Kampot Province",Arborophila,cambodiana,10.634,104.0885,750,song,A,1:07,no,https://xeno-canto.org/753012/download,Chestnut-headed Partridge
32,753319,Ding Li Yong,"Bokor National Park, road up to top, Kampot Province",Arborophila,cambodiana,10.634,104.0885,750,song,B,0:28,no,https://xeno-canto.org/753319/download,Chestnut-headed Partridge
33,753103,Ding Li Yong,"Bokor National Park, road up to top, Kampot Province",Arborophila,cambodiana,10.634,104.0885,750,song,B,0:39,no,https://xeno-canto.org/753103/download,Chestnut-headed Partridge
34,753102,Ding Li Yong,"Bokor National Park, road up to top, Kampot Province",Arborophila,cambodiana,10.634,104.0885,750,song,B,0:21,no,https://xeno-canto.org/753102/download,Chestnut-headed Partridge
35,753098,Ding Li Yong,"Bokor National Park, road up to top, Kampot Province",Arborophila,cambodiana,10.634,104.0885,750,song,B,0:40,no,https://xeno-canto.org/753098/download,Chestnut-headed Partridge
36,753011,Ding Li Yong,"Bokor National Park, road up to top, Kampot Province",Arborophila,cambodiana,10.634,104.0885,750,song,B,0:17,no,https://xeno-canto.org/753011/download,Chestnut-headed Partridge
37,753010,Ding Li Yong,"Bokor National Park, road up to top, Kampot Province",Arborophila,cambodiana,10.634,104.0885,750,song,B,0:33,no,https://xeno-canto.org/753010/download,Chestnut-headed Partridge
38,494428,Axel Drioli,"Thma Doun Pov (near  Khum Thma Doun Pov), Thma Bang, Koh Kong Province",Arborophila,chloropus,11.3841,103.4968,110,"call, song",B,0:29,no,https://xeno-canto.org/494428/download,Green-legged Partridge
39,423290,Erik Sandvig,"Boeng Char, Sambour, Kratié Province",Arborophila,chloropus,13.02,105.92,60,call,B,2:16,yes,https://xeno-canto.org/423290/download,Green-legged Partridge
40,423289,Erik Sandvig,"Boeng Char, Sambour, Kratié Province",Arborophila,chloropus,13.02,105.92,60,call,C,0:31,no,https://xeno-canto.org/423289/download,Green-legged Partridge
41,97960,Frank Lambert,Seima Biodiversity Conservation Area - ONP Trail,Arborophila,chloropus,12.124,106.912,130,"call, song",C,1:33,unknown,https://xeno-canto.org/97960/download,Green-legged Partridge
42,124403,Patrik Åberg,"Tmat Boey, Preah Vihear Province",Gallus,gallus,13.9667,104.8833,70,song,A,0:34,no,https://xeno-canto.org/124403/download,Red Junglefowl
43,240360,Mike Nelson,"Tmat Boey, Preah Vihear Province",Gallus,gallus,13.9667,104.8833,70,call,B,0:40,yes,https://xeno-canto.org/240360/download,Red Junglefowl
44,124406,Patrik Åberg,"Tmat Boey, Preah Vihear Province",Gallus,gallus,13.9667,104.8833,70,song,B,0:24,no,https://xeno-canto.org/124406/download,Red Junglefowl
45,124405,Patrik Åberg,"Tmat Boey, Preah Vihear Province",Gallus,gallus,13.9667,104.8833,70,song,B,0:41,no,https://xeno-canto.org/124405/download,Red Junglefowl
46,25995,David Edwards,Seima Biodiversity Conservation Area,Gallus,gallus,12.165541,106.690979,400,song,B,0:39,unknown,https://xeno-canto.org/25995/download,Red Junglefowl
47,97971,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Gallus,gallus,12.146,106.916,150,call,C,0:31,unknown,https://xeno-canto.org/97971/download,Red Junglefowl
48,97862,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Gallus,gallus,12.146,106.916,150,call,C,1:08,unknown,https://xeno-canto.org/97862/download,Red Junglefowl
49,24598,David Edwards,"Tmat Boey, Preah Vihear Province",Gallus,gallus,13.96667,104.88333,100,song,C,0:34,unknown,https://xeno-canto.org/24598/download,Red Junglefowl
50,100309,Frank Lambert,Seima Biodiversity Conservation Area - ONP Trail,Polyplectron,germaini,12.1239,106.912,140,call,A,0:46,unknown,https://xeno-canto.org/100309/download,Germain's Peacock-Pheasant
51,24564,David Edwards,Seima Biodiversity Conservation Area,Polyplectron,germaini,12.165541,106.690979,400,song,A,1:06,unknown,https://xeno-canto.org/24564/download,Germain's Peacock-Pheasant
52,24563,David Edwards,Seima Biodiversity Conservation Area,Polyplectron,germaini,12.165541,106.690979,400,song,A,1:04,unknown,https://xeno-canto.org/24563/download,Germain's Peacock-Pheasant
53,100310,Frank Lambert,Seima Biodiversity Conservation Area - ONP Trail,Polyplectron,germaini,12.1239,106.912,140,call,C,0:35,unknown,https://xeno-canto.org/100310/download,Germain's Peacock-Pheasant
54,97880,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Polyplectron,germaini,12.146,106.916,120,call,C,0:49,unknown,https://xeno-canto.org/97880/download,Germain's Peacock-Pheasant
55,97879,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Polyplectron,germaini,12.146,106.916,120,call,C,0:28,unknown,https://xeno-canto.org/97879/download,Germain's Peacock-Pheasant
56,97881,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Polyplectron,germaini,12.146,106.916,120,call,D,3:10,unknown,https://xeno-canto.org/97881/download,Germain's Peacock-Pheasant
57,100440,Frank Lambert,Seima Biodiversity Conservation Area forest clearing along road (Km157),Pavo,muticus,12.167,106.957,250,call,B,0:24,unknown,https://xeno-canto.org/100440/download,Green Peafowl
58,100439,Frank Lambert,Seima Biodiversity Conservation Area forest clearing along road (Km157),Pavo,muticus,12.167,106.957,250,call,C,0:13,unknown,https://xeno-canto.org/100439/download,Green Peafowl
59,100436,Frank Lambert,Seima Biodiversity Conservation Area forest clearing along road,Pavo,muticus,12.167,106.957,250,call,C,0:11,unknown,https://xeno-canto.org/100436/download,Green Peafowl
60,24580,David Edwards,Ang Trapeang Thmaw,Dendrocygna,javanica,13.8501,103.3167,100,call,A,1:34,unknown,https://xeno-canto.org/24580/download,Lesser Whistling Duck
61,127330,Frank Lambert,Ang Trapeang Thmaw,Dendrocygna,javanica,13.8501,103.3167,20,flight call,B,0:56,yes,https://xeno-canto.org/127330/download,Lesser Whistling Duck
62,127329,Frank Lambert,Ang Trapeang Thmaw,Dendrocygna,javanica,13.8501,103.3167,20,flight call,B,0:27,yes,https://xeno-canto.org/127329/download,Lesser Whistling Duck
63,124374,Patrik Åberg,"Prey Veng, Preah Vihear",Dendrocygna,javanica,13.9144,104.5538,90,call,B,0:42,yes,https://xeno-canto.org/124374/download,Lesser Whistling Duck
64,127328,Frank Lambert,Ang Trapeang Thmaw,Dendrocygna,javanica,13.8501,103.3167,20,flight call,C,0:28,yes,https://xeno-canto.org/127328/download,Lesser Whistling Duck
65,122241,Jeppe Bundgaard,Prey Veng,Asarcornis,scutulata,14.2058,104.5184,90,call,A,0:29,yes,https://xeno-canto.org/122241/download,White-winged Duck
66,124448,Patrik Åberg,"Prey Veng, Preah Vihear",Asarcornis,scutulata,13.9144,104.5538,90,wingsound,C,0:08,no,https://xeno-canto.org/124448/download,White-winged Duck
67,127338,Frank Lambert,Ang Trapeang Thmaw,Nettapus,coromandelianus,13.8501,103.3167,20,call,C,0:10,yes,https://xeno-canto.org/127338/download,Cotton Pygmy Goose
68,78460,Frank Lambert,"Boeng Prek Lapouv, Near Takeo",Anas,zonorhyncha,10.7359,105.0276,5,flight call,D,0:06,unknown,https://xeno-canto.org/78460/download,Eastern Spot-billed Duck
69,295776,Ross Gallardy,"Choam Ksant, Preah Vihear",Lyncornis,macrotis,14.1064,105.2628,110,song,A,0:43,yes,https://xeno-canto.org/295776/download,Great Eared Nightjar
70,124356,Patrik Åberg,"Prey Veng, Preah Vihear",Lyncornis,macrotis,13.9144,104.5538,90,song,A,0:26,no,https://xeno-canto.org/124356/download,Great Eared Nightjar
71,97854,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Lyncornis,macrotis,12.146,106.916,140,song,A,0:04,unknown,https://xeno-canto.org/97854/download,Great Eared Nightjar
72,97969,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Lyncornis,macrotis,12.146,106.916,140,"song, song (perched)",B,0:26,unknown,https://xeno-canto.org/97969/download,Great Eared Nightjar
73,124372,Patrik Åberg,"Prey Veng, Preah Vihear",Caprimulgus,macrurus,13.9144,104.5538,90,song,A,1:13,no,https://xeno-canto.org/124372/download,Large-tailed Nightjar
74,124369,Patrik Åberg,"Prey Veng, Preah Vihear",Caprimulgus,macrurus,13.9144,104.5538,90,song,A,1:21,no,https://xeno-canto.org/124369/download,Large-tailed Nightjar
75,124367,Patrik Åberg,"Prey Veng, Preah Vihear",Caprimulgus,macrurus,13.9144,104.5538,90,song,A,1:11,no,https://xeno-canto.org/124367/download,Large-tailed Nightjar
76,124366,Patrik Åberg,"Prey Veng, Preah Vihear",Caprimulgus,macrurus,13.9144,104.5538,90,"alarm call, call, or anxiety call",A,1:16,no,https://xeno-canto.org/124366/download,Large-tailed Nightjar
77,124365,Patrik Åberg,"Prey Veng, Preah Vihear",Caprimulgus,macrurus,13.9144,104.5538,90,call,A,0:32,no,https://xeno-canto.org/124365/download,Large-tailed Nightjar
78,97965,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Caprimulgus,macrurus,12.146,106.916,130,song,A,0:23,unknown,https://xeno-canto.org/97965/download,Large-tailed Nightjar
79,25979,David Edwards,Seima Biodiversity Conservation Area,Caprimulgus,macrurus,12.165541,106.690979,400,song,A,1:21,unknown,https://xeno-canto.org/25979/download,Large-tailed Nightjar
80,24579,David Edwards,"Tmat Boey, Preah Vihear Province",Caprimulgus,macrurus,13.96667,104.88333,100,song,A,1:12,unknown,https://xeno-canto.org/24579/download,Large-tailed Nightjar
81,423292,Erik Sandvig,"Boeng Char, Sambour, Kratié Province",Caprimulgus,macrurus,13.02,105.92,60,call,B,1:37,yes,https://xeno-canto.org/423292/download,Large-tailed Nightjar
82,240339,Mike Nelson,"Tmat Boey, Preah Vihear Province",Caprimulgus,macrurus,13.9667,104.8833,70,call,B,0:46,no,https://xeno-canto.org/240339/download,Large-tailed Nightjar
83,97964,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Caprimulgus,macrurus,12.146,106.916,130,song,B,0:38,unknown,https://xeno-canto.org/97964/download,Large-tailed Nightjar
84,97853,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Caprimulgus,macrurus,12.146,106.916,160,song,B,1:14,unknown,https://xeno-canto.org/97853/download,Large-tailed Nightjar
85,97963,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Caprimulgus,macrurus,12.146,106.916,130,song,C,0:46,unknown,https://xeno-canto.org/97963/download,Large-tailed Nightjar
86,97852,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Caprimulgus,macrurus,12.146,106.916,160,song,C,0:38,unknown,https://xeno-canto.org/97852/download,Large-tailed Nightjar
87,87652,Frank Lambert,Sangkrous Preychheu Community Forest,Caprimulgus,macrurus,13.976,104.07,60,call,C,0:42,unknown,https://xeno-canto.org/87652/download,Large-tailed Nightjar
88,308606,Mike Nelson,"Tmat Boey, Preah Vihear Province",Caprimulgus,asiaticus,13.9667,104.8833,70,song,B,1:08,yes,https://xeno-canto.org/308606/download,Indian Nightjar
89,295868,Ross Gallardy," Veal Krous, Cambodia",Caprimulgus,asiaticus,13.8947,105.4646,110,song,C,0:10,yes,https://xeno-canto.org/295868/download,Indian Nightjar
90,71323,Apichart Nana," Veal Krous, Cambodia",Caprimulgus,asiaticus,13.894744,105.46463,60,?,C,0:28,unknown,https://xeno-canto.org/71323/download,Indian Nightjar
91,295869,Ross Gallardy," Veal Krous, Cambodia",Caprimulgus,affinis,13.8947,105.4646,110,song,A,0:07,yes,https://xeno-canto.org/295869/download,Savanna Nightjar
92,124408,Patrik Åberg,"Tmat Boey, Preah Vihear Province",Caprimulgus,affinis,13.9667,104.8833,70,song,A,0:26,yes,https://xeno-canto.org/124408/download,Savanna Nightjar
93,124355,Patrik Åberg,"Prey Veng, Preah Vihear",Hemiprocne,coronata,13.9144,104.5538,90,call,B,0:48,yes,https://xeno-canto.org/124355/download,Crested Treeswift
94,89755,Frank Lambert,"Sorng Rokavorn Community Forest, Oddar Meanchey Province",Hemiprocne,coronata,14.1528,103.8109,60,"call, calls perched",B,0:07,unknown,https://xeno-canto.org/89755/download,Crested Treeswift
95,24561,David Edwards,"Tmat Boey, Preah Vihear Province",Hemiprocne,coronata,13.96667,104.88333,100,song,B,0:40,unknown,https://xeno-canto.org/24561/download,Crested Treeswift
96,356128,Antero Lindholm,"Chhaeb Pir, Chhaeb, Preah Vihear Province",Hemiprocne,coronata,13.9264,105.5007,120,call,C,0:19,yes,https://xeno-canto.org/356128/download,Crested Treeswift
97,240321,Mike Nelson,"Tmat Boey, Preah Vihear Province",Hemiprocne,coronata,13.9667,104.8833,70,flight call,C,0:02,yes,https://xeno-canto.org/240321/download,Crested Treeswift
98,88414,Frank Lambert,"Sorng Rokavorn Community Forest, Oddar Meanchey Province",Hemiprocne,coronata,14.153,103.811,60,call,C,0:14,unknown,https://xeno-canto.org/88414/download,Crested Treeswift
99,88032,Frank Lambert,"Andong Bor Community Forest, Oddar Meanchey Province",Hemiprocne,coronata,14.0188227193007,103.213256844319,60,flight call,D,0:04,unknown,https://xeno-canto.org/88032/download,Crested Treeswift
100,519918,Oscar Campbell,Kratie Marsh,Aerodramus,germani,12.5049,106.0216,20,flight call,A,0:52,yes,https://xeno-canto.org/519918/download,Germain's Swiftlet
101,628014,Agris Celmins,Kep paddies,Aerodramus,germani,10.5064,104.3367,3,call,B,0:46,yes,https://xeno-canto.org/628014/download,Germain's Swiftlet
102,519914,Oscar Campbell,Kratie Marsh,Aerodramus,germani,12.5049,106.0216,20,flight call,B,0:10,yes,https://xeno-canto.org/519914/download,Germain's Swiftlet
103,97294,Frank Lambert,Seima Biodiversity Conservation Area - Logpond at HQ,Hirundapus,giganteus,12.137,106.919,140,flight call,C,0:02,unknown,https://xeno-canto.org/97294/download,Brown-backed Needletail
104,25946,David Edwards,Kratie,Cypsiurus,balasiensis,12.48333,106.01667,100,song,B,0:16,unknown,https://xeno-canto.org/25946/download,Asian Palm Swift
105,240447,Mike Nelson,Kratie,Cypsiurus,balasiensis,12.4833,106.0167,10,flight call,D,0:10,yes,https://xeno-canto.org/240447/download,Asian Palm Swift
106,156993,Frank Lambert,"Prolay, Kouk Thlok Kraom",Houbaropsis,bengalensis,13.0373,104.4865,20,flight call,A,0:17,yes,https://xeno-canto.org/156993/download,Bengal Florican
107,156994,Frank Lambert,"Prolay, Kouk Thlok Kraom",Houbaropsis,bengalensis,13.0373,104.4865,20,flight call,C,0:01,yes,https://xeno-canto.org/156994/download,Bengal Florican
108,157260,Frank Lambert,"Chhrieave, nr Siem Reap",Centropus,sinensis,13.2549,103.9458,10,song,B,0:06,no,https://xeno-canto.org/157260/download,Greater Coucal
109,88883,Frank Lambert,"Sorng Rokavorn Community Forest, Oddar Meanchey Province",Centropus,sinensis,14.1528,103.8109,60,song,B,1:29,unknown,https://xeno-canto.org/88883/download,Greater Coucal
110,88209,Frank Lambert,"Prey Srorng Community Forest, Oddar Meanchey Province",Centropus,sinensis,13.986,103.903,60,song,B,0:15,unknown,https://xeno-canto.org/88209/download,Greater Coucal
111,450275,Helge Kvam,"Angkor Wat, temple area, Siem Reap",Centropus,sinensis,,,65,call,C,0:06,no,https://xeno-canto.org/450275/download,Greater Coucal
112,133772,Mike Nelson,"Angkor Wat, Siem Reap",Centropus,sinensis,13.4125,103.867,40,alarm call,C,0:21,no,https://xeno-canto.org/133772/download,Greater Coucal
113,133771,Mike Nelson,"Angkor Wat, Siem Reap",Centropus,sinensis,13.4125,103.867,40,song,C,0:03,no,https://xeno-canto.org/133771/download,Greater Coucal
114,133770,Mike Nelson,"Angkor Wat, Siem Reap",Centropus,sinensis,13.4125,103.867,40,song,C,0:03,no,https://xeno-canto.org/133770/download,Greater Coucal
115,97968,Frank Lambert,Seima Biodiversity Conservation Area - trails behind HQ,Centropus,sinensis,12.146,106.916,140,"song, song (short version)",C,0:48,unknown,https://xeno-canto.org/97968/download,Greater Coucal
116,677307,Zhou Zhe 周哲,Phnom Penh,Centropus,bengalensis,11.5608,104.9367,10,song,A,0:02,yes,https://xeno-canto.org/677307/download,Lesser Coucal
117,157243,Frank Lambert,"Bokor National Park, road up to top, Kampot Province",Phaenicophaeus,tristis,10.634,104.0885,750,call,C,0:34,no,https://xeno-canto.org/157243/download,Green-billed Malkoha
118,24569,David Edwards,Seima Biodiversity Conservation Area,Phaenicophaeus,tristis,12.165541,106.690979,400,call,C,0:32,unknown,https://xeno-canto.org/24569/download,Green-billed Malkoha
119,240310,Mike Nelson,"Tmat Boey, Preah Vihear Province",Clamator,coromandus,13.9667,104.8833,70,call,B,0:20,no,https://xeno-canto.org/240310/download,Chestnut-winged Cuckoo
120,27611,David Edwards,"Tmat Boey, Preah Vihear Province",Eudynamys,scolopaceus,13.96667,104.88333,100,"call, song",A,1:13,unknown,https://xeno-canto.org/27611/download,Asian Koel
121,24591,David Edwards,Ang Trapeang Thmaw,Eudynamys,scolopaceus,13.8501,103.3167,100,song,A,0:20,unknown,https://xeno-canto.org/24591/download,Asian Koel
122,24590,David Edwards,Ang Trapeang Thmaw,Eudynamys,scolopaceus,13.8501,103.3167,100,song,A,0:44,unknown,https://xeno-canto.org/24590/download,Asian Koel
123,37609,David Farrow,"Tmat Boey, Preah Vihear Province",Chrysococcyx,xanthorhynchus,13.96667,104.88333,?,song,A,0:21,unknown,https://xeno-canto.org/37609/download,Violet Cuckoo
124,19571,David Farrow,"Tmat Boey, Preah Vihear Province",Cacomantis,sonneratii,13.96667,104.88333,100,song,A,0:13,unknown,https://xeno-canto.org/19571/download,Banded Bay Cuckoo
125,519893,Oscar Campbell,"Tmat Boey, Preah Vihear Province",Cacomantis,sonneratii,13.9667,104.8833,70,song,B,0:22,yes,https://xeno-canto.org/519893/download,Banded Bay Cuckoo
126,24539,David Edwards,Seima Biodiversity Conservation Area,Cacomantis,sonneratii,12.165541,106.690979,400,song,B,0:08,unknown,https://xeno-canto.org/24539/download,Banded Bay Cuckoo
127,19570,David Farrow,"Tmat Boey, Preah Vihear Province",Cacomantis,sonneratii,13.96667,104.88333,100,song,B,0:11,unknown,https://xeno-canto.org/19570/download,Banded Bay Cuckoo
128,681057,Mike Nelson,"Tmat Boey, Preah Vihear Province",Cacomantis,sonneratii,13.9667,104.8833,70,song,C,0:32,yes,https://xeno-canto.org/681057/download,Banded Bay Cuckoo
129,240297,Mike Nelson,"Tmat Boey, Preah Vihear Province",Cacomantis,sonneratii,13.9667,104.8833,70,call,C,0:13,yes,https://xeno-canto.org/240297/download,Banded Bay Cuckoo
130,97962,Frank Lambert,Seima Biodiversity Conservation Area - ONP Trail,Cacomantis,sonneratii,12.124,106.912,130,song,C,0:35,unknown,https://xeno-canto.org/97962/download,Banded Bay Cuckoo
131,97961,Frank Lambert,Seima Biodiversity Conservation Area - ONP Trail,Cacomantis,sonneratii,12.124,106.912,130,song,C,1:39,unknown,https://xeno-canto.org/97961/download,Banded Bay Cuckoo
132,723374,Sophea Chea,"Labansiek (near  Krong Ban Lung), Banlung, Ratanakiri Province",Cacomantis,merulinus,13.7352,106.9778,320,call,A,0:28,no,https://xeno-canto.org/723374/download,Plaintive Cuckoo
133,677309,Zhou Zhe 周哲,Phnom Penh,Cacomantis,merulinus,11.5608,104.9367,10,song,A,0:05,yes,https://xeno-canto.org/677309/download,Plaintive Cuckoo
134,723372,Sophea Chea,"Labansiek (near  Krong Ban Lung), Banlung, Ratanakiri Province",Cacomantis,merulinus,13.7352,106.9778,320,call,B,0:13,no,https://xeno-canto.org/723372/download,Plaintive Cuckoo
135,423281,Erik Sandvig,"Boeng Char, Sambour, Kratié Province",Surniculus,lugubris,13.02,105.92,60,song,B,1:05,yes,https://xeno-canto.org/423281/download,Square-tailed Drongo-Cuckoo
136,356430,Phil Gregory,"Dei-Ey, Pech Chreada, Mondulkiri Province",Surniculus,lugubris,12.7879,107.1012,280,call,B,0:21,yes,https://xeno-canto.org/356430/download,Square-tailed Drongo-Cuckoo
137,24573,David Edwards,Seima Biodiversity Conservation Area,Hierococcyx,nisicolor,12.165541,106.690979,400,song,C,0:25,unknown,https://xeno-canto.org/24573/download,Hodgson's Hawk-Cuckoo
138,19734,David Farrow,"Tmat Boey, Preah Vihear Province",Cuculus,micropterus,13.96667,104.88333,?,song,B,0:17,unknown,https://xeno-canto.org/19734/download,Indian Cuckoo
139,124399,Patrik Åberg,"Tmat Boey, Preah Vihear Province",Streptopelia,tranquebarica,13.9667,104.8833,70,song,B,0:53,yes,https://xeno-canto.org/124399/download,Red Turtle Dove
140,19817,David Farrow,Preah Vihear,Streptopelia,tranquebarica,,,?,song,C,0:18,unknown,https://xeno-canto.org/19817/download,Red Turtle Dove
141,646767,Agris Celmins,"Phnom Bok, Siem Reap Province",Spilopelia,chinensis,13.4631,103.9794,80,song,B,0:27,no,https://xeno-canto.org/646767/download,Spotted Dove
142,519900,Oscar Campbell,"Tmat Boey, Preah Vihear Province",Spilopelia,chinensis,13.9667,104.8833,70,song,B,1:19,yes,https://xeno-canto.org/519900/download,Spotted Dove
143,240369,Mike Nelson,"Tmat Boey, Preah Vihear Province",Spilopelia,chinensis,13.9667,104.8833,70,call,B,0:10,yes,https://xeno-canto.org/240369/download,Spotted Dove
144,124409,Patrik Åberg,"Prey Veng, Preah Vihear",Spilopelia,chinensis,13.9144,104.5538,90,song,B,0:25,yes,https://xeno-canto.org/124409/download,Spotted Dove
145,88412,Frank Lambert,"Sorng Rokavorn Community Forest, Oddar Meanchey Province",Spilopelia,chinensis,14.153,103.811,60,song,B,0:20,unknown,https://xeno-canto.org/88412/download,Spotted Dove
146,88110,Frank Lambert,"Andong Bor Community Forest, Oddar Meanchey Province",Spilopelia,chinensis,14.0187,103.2131,60,song,B,0:58,unknown,https://xeno-canto.org/88110/download,Spotted Dove
