,id,rec,loc,gen,sp,lat,lng,alt,type,q,length,bird-seen,file,en
0,124380,Patrik Åberg,"Prolay, Kouk Thlok Kraom",Anthus,rufulus,13.0373,104.4865,20,song,B,1:10,yes,https://xeno-canto.org/124380/download,Paddyfield Pipit
1,240453,Mike Nelson,Kratie,Anthus,rufulus,12.4833,106.0167,10,song,D,0:06,yes,https://xeno-canto.org/240453/download,Paddyfield Pipit
