,id,rec,loc,gen,sp,lat,lng,alt,type,q,length,bird-seen,file,en
112,155363,Hans Matheve,"La Roche Ecrite Nature Reserve, Réunion",Zosterops,borbonicus,-20.9699,55.4407,1500,song,A,0:11,yes,https://xeno-canto.org/155363/download,Reunion Grey White-eye
113,463220,Étienne Leroy,"La Roche Ecrite Nature Reserve, Réunion",Zosterops,borbonicus,-20.9699,55.4407,1500,song,B,0:51,yes,https://xeno-canto.org/463220/download,Reunion Grey White-eye
114,463016,Cedric Mroczko,"Cilaos, Reunion Island",Zosterops,borbonicus,-21.1133,55.4926,1900,call,B,0:24,yes,https://xeno-canto.org/463016/download,Reunion Grey White-eye
115,462865,Cedric Mroczko,"Roche Merveilleuse, Cilaos, Reunion Island",Zosterops,borbonicus,-21.126,55.482,1400,call,B,0:19,yes,https://xeno-canto.org/462865/download,Reunion Grey White-eye
116,462789,Cedric Mroczko," Forêt de Mare Longue, Saint-Philippe, Reunion Island",Zosterops,borbonicus,-21.3611,55.7464,60,call,B,0:32,yes,https://xeno-canto.org/462789/download,Reunion Grey White-eye
117,462788,Cedric Mroczko," Forêt de Mare Longue, Saint-Philippe, Reunion Island",Zosterops,borbonicus,-21.3611,55.7464,60,call,B,0:14,yes,https://xeno-canto.org/462788/download,Reunion Grey White-eye
118,400903,Cedric Mroczko,"Forêt Domaniale de Saint-Paul, Saint-Paul, Reunion Island",Zosterops,borbonicus,-20.9782,55.2837,10,call,B,0:10,yes,https://xeno-canto.org/400903/download,Reunion Grey White-eye
119,400902,Cedric Mroczko,"Forêt Domaniale de Saint-Paul, Saint-Paul, Reunion Island",Zosterops,borbonicus,-20.9782,55.2837,10,call,B,0:12,yes,https://xeno-canto.org/400902/download,Reunion Grey White-eye
120,400814,Cedric Mroczko,"Saint-Louis, Reunion Island",Zosterops,borbonicus,-21.2809,55.4058,40,song,B,1:01,yes,https://xeno-canto.org/400814/download,Reunion Grey White-eye
121,400798,Cedric Mroczko,"Etang du Gol, Saint-Louis, Reunion Island",Zosterops,borbonicus,-21.2854,55.3882,10,call,B,1:28,yes,https://xeno-canto.org/400798/download,Reunion Grey White-eye
122,400796,Cedric Mroczko,"Etang du Gol, Saint-Louis, Reunion Island",Zosterops,borbonicus,-21.2854,55.3882,10,call,B,0:13,yes,https://xeno-canto.org/400796/download,Reunion Grey White-eye
123,400795,Cedric Mroczko,"Etang du Gol, Saint-Louis, Reunion Island",Zosterops,borbonicus,-21.2854,55.3882,10,song,B,0:35,yes,https://xeno-canto.org/400795/download,Reunion Grey White-eye
124,400794,Cedric Mroczko,"Etang du Gol, Saint-Louis, Reunion Island",Zosterops,borbonicus,-21.2854,55.3882,10,song,B,2:30,yes,https://xeno-canto.org/400794/download,Reunion Grey White-eye
125,155365,Hans Matheve,"La Roche Ecrite Nature Reserve, Réunion",Zosterops,borbonicus,-20.9699,55.4407,1500,song,B,0:35,yes,https://xeno-canto.org/155365/download,Reunion Grey White-eye
126,26324,Daniel Lane,"Roche Ecrite trail, Reunion NP ",Zosterops,borbonicus,-20.9623,55.4403,1400,call,B,0:20,unknown,https://xeno-canto.org/26324/download,Reunion Grey White-eye
127,26322,Daniel Lane,"Roche Ecrite trail, Reunion NP ",Zosterops,borbonicus,-20.9623,55.4403,1400,song,B,0:41,unknown,https://xeno-canto.org/26322/download,Reunion Grey White-eye
128,20835,George Sangster,"above La Brule, Reunion",Zosterops,borbonicus,,,?,call,B,1:03,unknown,https://xeno-canto.org/20835/download,Reunion Grey White-eye
129,462864,Cedric Mroczko,"Roche Merveilleuse, Cilaos, Reunion Island",Zosterops,borbonicus,-21.126,55.482,1400,call,C,0:23,yes,https://xeno-canto.org/462864/download,Reunion Grey White-eye
